38KI,38TU,15KI,15TU,29KI,29TU,16KI,16TU,32KI,32TU,35KI,35TU,40KI,40TU,24KI,24TU,11KI,11TU
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.622937478703108,14.222654994094372,14.493324793571501,14.623691007484885,13.628528451542362,13.530116599952676
13.185665158908455,13.345720748809127,13.197180352237243,13.072465759556508,13.259710361898723,13.358896731920016,13.607111848869298,13.098792668670999,NA,NA,NA,NA,13.253745029742982,13.192281717810442,13.268618601914168,13.299979645844225,13.552370218068582,13.027162509772383
NA,NA,12.674577110636768,12.898622244392943,12.53623040089117,13.0973044464174,12.436035963146185,12.500610126394363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.126168864865395,13.356854817919952,NA,NA,NA,NA,NA,NA,13.297208763851796,13.121876297881933,13.542382542421148,13.004579761415844,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.522338665659026,10.961655765123082,11.45093705960467,11.328472670226773,11.33738399372759,11.29512598658007
NA,NA,12.199476979919808,11.562651825220904,12.32852038098246,12.441354305563234,NA,11.944509931257297,NA,NA,NA,NA,11.986001232319163,12.008152731276345,12.329489418984807,12.383566845034137,11.40918270195099,12.455423177966997
14.142388521006403,13.236493689581366,13.739063509557376,13.259748554451743,13.668976647462674,13.672820752283005,14.042340569857792,13.75369659815074,13.670727535011357,13.417827821804382,13.92606666525858,13.743142399101236,13.725622320607673,13.747835157008105,13.767078525408271,13.785905386306586,13.5563563600402,13.553848882392495
12.16610710081234,12.138696759341315,12.077192272316069,12.238677414600783,12.353425699955775,11.977689494517268,12.265921406900063,12.00150529217106,12.014966451729743,11.787502467569757,12.316523180008078,12.490615620999764,12.20907949049048,12.0122452290772,12.205732724783116,12.062959179450413,12.262260380119221,12.16213457654059
14.039012882589198,14.077252548091984,14.377475085542027,13.53161007401021,14.09979823681632,14.006972299210677,14.249542455701746,14.083398140762593,14.316022111346518,13.78787973225,14.340945957615874,13.787683060149996,14.111280592534639,13.964669522016237,14.217137242657211,14.3955434916761,13.774321086780484,13.885844356378906
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.192402490825744,12.928893992515341,13.429325071818129,13.511138670537255,12.81026867098403,12.904541539083421
12.786875911781138,13.683451710793953,13.21636763602687,13.296472742624367,13.148600945094536,13.109944862332068,13.509716008718705,13.129880672928753,13.642780719743122,12.882338185675906,13.456054477998535,12.959481861732637,12.884342903402404,13.297429323662572,12.85419655435763,13.181403671711172,13.747103692281199,13.446506722310328
14.282941052186272,14.997196807374491,14.777483720964074,14.829206319037187,14.63679300335015,14.305811239499743,14.783217607777829,14.507901688053298,14.63627581760469,14.51303352911299,14.825979718554263,14.584986653849581,14.422185035673898,14.775172282647432,14.360148664048895,15.171482035334627,14.576379767620798,14.535045793356632
14.415006850217274,14.857047291621829,14.632511038916304,14.963047176984082,14.698115958513485,14.24831575379215,14.507979657698813,14.766192839612481,14.771128971578738,14.575476584984004,14.846462805330026,14.351039921785441,14.454128795533414,14.826709291640924,14.421281836091733,14.865802474383745,14.63848155620111,14.609758471666389
12.677488461653642,13.218144277080128,13.00848195756418,12.781707004944769,12.923525176493543,13.01055920751674,12.994719843975117,12.967905025706928,13.33078828775482,12.363105670415104,13.471182010002826,12.626189509294774,12.99042642747252,12.743492341979513,13.150489571575084,13.27099658676018,12.602102310864604,12.92939097754938
12.325304130627286,12.278309709262258,NA,NA,NA,NA,NA,NA,12.342878908237672,12.456276255947063,12.102482538948031,12.305589976646331,NA,NA,NA,NA,NA,NA
12.539203917073927,12.505469893352533,12.361740913780773,12.822256033883539,12.308374094170722,12.300088155480639,12.84698822434295,12.494574009620804,12.66555884833502,12.517136260612808,12.588132540266269,12.31851997163885,NA,NA,NA,NA,NA,NA
12.165937868460952,11.85179339013998,11.224421532052643,13.337917276086477,11.027545135620779,12.5267492959098,NA,11.92769490683263,NA,NA,NA,NA,12.106864207992716,11.985543592829865,11.913088879519137,11.78227214182494,12.132927414240132,12.132497539396002
NA,NA,12.029206921674213,11.517421803224252,12.16783036354487,12.104714204503999,12.092536466186289,12.019139961969962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,12.68570711321604,11.287721680425214,12.738290417746086,12.389854291575453,12.16858634425035,12.270710054637608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.204349745443023,11.161744963687832,10.661070608848744,11.416766803820474,11.103505665246855,12.851299914782329,10.525981943369947,10.539659191324231,11.300574290978975,11.932891534324362,10.746367810570398,10.752355782387983,10.59287353496859,11.28435763406432,10.81137369463891,12.09391981143387,11.080106489795797,11.235652962491095
NA,NA,10.83589625354491,11.089681558011542,11.014860164916662,10.591173313498341,13.399825051915833,11.197659519721753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.79906249380677,12.653578306562276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.386645435585166,13.106119232888778,12.4720888748919,12.772887234370742,12.602776401499286,13.017405221871243
12.457949096084414,12.213840863668368,12.455417055608898,12.053272024833142,12.300120378036507,12.483024316524261,12.386956027886292,12.336580076369241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.203006672100212,13.131720250595212,13.000406608076874,13.19064416280793,13.043070895270121,13.14642602272754,13.375818996404623,13.247814082799243,13.180590372375926,13.164477993510625,13.236274207669064,13.088111271835269,13.077776662205547,13.300271310770533,12.948648428971346,13.803975410831882,12.526711886475823,13.346797068831197
NA,NA,13.287057226874072,12.516812160769469,13.212660449290532,13.392784491824148,14.059714700186596,13.168260280574057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.131929969518984,14.086485957366667,13.84839194717625,14.398527096098583,13.75294516672913,13.81224919148221,14.826409330990234,14.016725048180579,14.112032405511686,14.16720990042287,14.16889614752399,13.988693400312778,13.735768247364465,14.673457810422214,13.495955869287778,14.242269929723712,14.287922576328587,14.219873347530237
NA,NA,11.20845652264029,10.071260591501563,11.060860176054632,11.993714165727273,11.65527730726555,11.065069422123866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.145146467938227,11.864922405560923,11.989946859920265,11.75953192120157,12.03166000996134,11.367814053795579,13.018753839752092,11.862499935866632,11.901989015440854,11.811956192890797,12.059002538831809,12.247189999834855,NA,NA,NA,NA,NA,NA
11.271502632270547,10.883517044675237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.150267659687255,11.2462137309111,10.785111596162881,11.013635721322247,10.857572129108464,11.412258193645398
13.229015856989749,13.092647646632367,13.144308638414909,13.341169605792118,13.075055360568449,13.079193522856059,13.090249275970177,13.23501410726469,NA,NA,NA,NA,12.911506340520312,13.432888366702842,13.013510489387041,13.12235294372331,13.111254488810767,13.37347788172213
NA,NA,12.53337707614067,12.252492088584784,12.399660388118406,11.981314161209415,12.523665852902063,12.333190075274679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,12.215008935988656,10.756456010070899,11.97298253860659,11.386610478131246,NA,NA,NA,NA,NA,NA
13.031297323487733,12.687053011066423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.705951940959359,13.236237724358574,12.589910710102656,12.374131424555548,13.499718114444054,12.749101089242279
13.031297323487733,12.687053011066423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.705951940959359,13.236237724358574,12.589910710102656,12.374131424555548,13.499718114444054,12.749101089242279
12.997840734100885,11.235056400043606,12.01686217155716,12.428987363988066,12.454525571013301,11.859639378283186,11.762041642962044,12.17663527462974,NA,NA,NA,NA,12.592373229427837,12.113018922534465,11.918919243417424,11.923659787805532,12.687282499124603,11.463437720123641
NA,NA,10.425665867389267,10.398450976176836,10.627300056753572,10.273022979776144,10.720046246751643,10.410458788030553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.573192349684204,14.302018317082554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.489506282479189,14.509292139747409,14.662860587927815,14.496626410772608,14.262304889913768,14.20504168945946
11.771940105026147,11.998556079784223,11.838606847878538,10.720191280717415,11.829660320073465,12.567044337692739,12.503955877117125,11.852029890951801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.550463802651716,15.834889763502218,15.717325895977309,15.50181096642036,15.499488998290039,15.816283143460813,15.897082705187584,15.724068989125763,15.691871165737863,15.773888897644595,15.616995080022898,15.68795198890256,15.705976371796597,15.770438818487824,15.76324527312118,16.07952237821007,15.34467000288072,15.49220785396548
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.861072393914071,12.877416950838567,12.319265291060079,12.5931626609343,12.512502359619457,12.477305557269247
NA,NA,13.858826630967526,14.074771725802298,13.872859792723078,13.553133850776243,13.80180398351994,13.919879720739567,13.55385873884524,13.747076323244485,13.497732542338952,14.588849531923753,14.141152671451032,13.586106913030928,13.987191746849437,13.74621422030918,14.357537368368817,13.263072784519249
